Time,Ox Man Raw,Ox Man (psi),Fuel Man Raw,Fuel Man (psi),CC Raw,CC (psi),Ox Tank Raw,Ox Tank (psi),Press Tank Raw,Press Tank (psi),Thrust Raw,Thrust (lbf),dP Fuel,dP Ox
1778006,0.97167,-1.9991751,1.005325,2.45947,0.984601,0.93370323,1.014996,3.25484044,1.002704,5.422142,0.244287,22.139872,1.52576677,-2.93287833
1778044,0.972912,-1.69802736,1.004645,2.292125,0.985074,1.04969702,1.015033,3.26417887,1.003406,6.310543,0.241748,21.887815,1.24242798,-2.74772438
1778069,0.975525,-1.06445325,1.002423,1.745814,0.982693,0.46580439,1.015954,3.49663006,1.002011,4.54533,0.24895,22.602786,1.28000961,-1.53025764
1778113,0.974661,-1.27394733,1.003433,1.994205,0.984119,0.81550237,1.016617,3.66396463,1.003281,6.152176,0.244165,22.127754,1.17870263,-2.0894497
1778148,0.976562,-0.81301186,1.003418,1.990453,0.983887,0.75860901,1.018066,4.02967774,1.003418,6.325993,0.244141,22.125331,1.23184399,-1.57162087
1778160,0.973321,-1.59885713,1.005405,2.478981,0.983432,0.64702936,1.017288,3.83331832,1.000796,3.008011,0.241016,21.815106,1.83195164,-2.24588649
1778185,0.975415,-1.09112495,1.003464,2.00171,0.98284,0.5018532,1.015921,3.48830119,1.004001,7.063751,0.244153,22.126542,1.4998568,-1.59297815
1778221,0.975598,-1.04675294,1.00343,1.993455,0.982696,0.46654008,1.016824,3.71620936,1.000726,2.919171,0.244141,22.125331,1.52691492,-1.51329302
1778257,0.973892,-1.46040676,1.004135,2.166804,0.983166,0.58179818,1.016348,3.59607172,1.003415,6.32213,0.244153,22.126542,1.58500582,-2.04220494
1778290,0.9729,-1.700937,1.004632,2.289123,0.983383,0.63501309,1.015625,3.41359375,1.002701,5.41828,0.246094,22.319221,1.65410991,-2.33595009
1778325,0.978329,-0.38456737,1.003451,1.998708,0.982672,0.46065456,1.017453,3.87496267,1.002768,5.503257,0.244141,22.125331,1.53805344,-0.84522193
1778364,0.973077,-1.65801981,1.005267,2.445212,0.983868,0.75394964,1.016269,3.57613291,1.002688,5.402829,0.24635,22.344669,1.69126236,-2.41196945
1778393,0.975296,-1.11997888,1.00704,2.88121,0.983566,0.67989018,1.019693,4.44031627,1.004144,7.245294,0.244128,22.124119,2.20131982,-1.79986906
1778442,0.980225,0.07515575,1.005859,2.590795,0.983887,0.75860901,1.019839,4.47716521,1.002197,4.780949,0.244141,22.125331,1.83218599,-0.68345326
1778465,0.972955,-1.68760115,1.003421,1.991204,0.985492,1.15220316,1.01525,3.3189475,1.003799,6.808819,0.244153,22.126542,0.83900084,-2.83980431
1778487,0.973627,-1.52466131,1.005353,2.466224,0.984219,0.84002537,1.016183,3.55442737,1.003042,5.850892,0.244128,22.124119,1.62619863,-2.36468668
1778521,0.975037,-1.18277861,1.003393,1.98445,0.982825,0.49817475,1.016128,3.54054592,1.001938,4.452627,0.244141,22.125331,1.48627525,-1.68095336
1778546,0.974975,-1.19781175,1.00314,1.922164,0.98255,0.4307365,1.01766,3.9272074,1.001758,4.224733,0.245093,22.219852,1.4914275,-1.62854825
1778583,0.973773,-1.48926069,1.005301,2.453467,0.984912,1.00996976,1.016998,3.76012522,1.002716,5.437593,0.244141,22.125331,1.44349724,-2.49923045
1778609,0.977356,-0.62049068,1.003525,2.016718,0.982916,0.52049068,1.020084,4.53900076,1.000397,2.50201,0.246655,22.374965,1.49622732,-1.14098136
1778646,0.970987,-2.16478211,1.003439,1.995706,0.984268,0.85204164,1.015787,3.45448093,1.001007,3.274532,0.244177,22.128966,1.14366436,-3.01682375
1778667,0.975989,-0.95194717,1.00495,2.367168,0.984067,0.80275041,1.018973,4.25859547,1.003851,6.874484,0.244507,22.161685,1.56441759,-1.75469758
1778705,0.975857,-0.98395321,1.00426,2.197571,0.983252,0.60288796,1.017248,3.82322272,1.001788,4.26336,0.244971,22.207734,1.59468304,-1.58684117
1778740,0.973032,-1.66893096,1.004636,2.289874,0.983316,0.61858268,1.016843,3.72100477,1.00162,4.050916,0.244116,22.122907,1.67129132,-2.28751364
1778766,0.97287,-1.7082111,1.004159,2.172807,0.98526,1.0953098,1.015417,3.36109663,1.004816,8.095068,0.247412,22.450097,1.0774972,-2.8035209
1778801,0.971149,-2.12550197,1.003665,2.051238,0.983859,0.75174257,1.016098,3.53297422,1.002203,4.788674,0.247327,22.441615,1.29949543,-2.87724454
1778838,0.974481,-1.31759193,1.006329,2.706361,0.985809,1.22994107,1.01568,3.4274752,1.002054,4.599407,0.240808,21.794505,1.47641993,-2.547533
1778872,0.972931,-1.69342043,1.005496,2.501494,0.984579,0.92830817,1.019949,4.50492811,1.00256,5.2406,0.244141,22.125331,1.57318583,-2.6217286
1778909,0.978046,-0.45318638,1.004803,2.331147,0.98287,0.5092101,1.018188,4.06046932,1.001691,4.139756,0.246814,22.390718,1.8219369,-0.96239648
1778942,0.97587,-0.9808011,1.003561,2.025723,0.983212,0.59307876,1.016836,3.71923804,1.002881,5.646174,0.246314,22.341034,1.43264424,-1.57387986
1778966,0.976053,-0.93642909,1.003488,2.007713,0.984845,0.99353935,1.018381,4.10918059,1.004501,7.697219,0.244519,22.162897,1.01417365,-1.92996844
1779004,0.973654,-1.51811462,1.003784,2.080505,0.985223,1.08623629,1.016,3.50824,1.002222,4.81185,0.244202,22.13139,0.99426871,-2.60435091
1779029,0.973956,-1.44488868,1.004636,2.289874,0.982318,0.37384314,1.016968,3.75255352,1.00264,5.341028,0.240515,21.765421,1.91603086,-1.81873182
1779065,0.974921,-1.21090513,1.003055,1.901152,0.984323,0.86552929,1.016885,3.73160515,1.004578,7.793785,0.244153,22.126542,1.03562271,-2.07643442
1779090,0.977072,-0.68935216,1.005566,2.518754,0.98403,0.7936769,1.018616,4.16849224,1.002872,5.634586,0.244141,22.125331,1.7250771,-1.48302906
1779125,0.974795,-1.24145635,1.004639,2.290624,0.983206,0.59160738,1.017575,3.90575425,1.002032,4.572368,0.240991,21.812682,1.69901662,-1.83306373
1779162,0.971045,-2.15071885,1.00517,2.421198,0.986478,1.39399994,1.016168,3.55064152,1.004483,7.674044,0.246936,22.402837,1.02719806,-3.54471879
1779186,0.972043,-1.90873379,1.003586,2.031727,0.983612,0.69117076,1.01611,3.5360029,1.002362,4.98953,0.244165,22.127754,1.34055624,-2.59990455
1779223,0.973239,-1.61873967,1.005322,2.45872,0.98338,0.6342774,1.019461,4.38176179,1.002194,4.777087,0.241345,21.847825,1.8244426,-2.25301707
1779248,0.974914,-1.21260242,1.004642,2.291375,0.982669,0.45991887,1.018066,4.02967774,1.000995,3.259081,0.244141,22.125331,1.83145613,-1.67252129
1779273,0.977243,-0.64788979,1.004498,2.256104,0.983456,0.65291488,1.018313,4.09201807,1.001715,4.170657,0.244202,22.13139,1.60318912,-1.30080467
1779308,0.976984,-0.71068952,1.00397,2.126281,0.982727,0.47414221,1.017331,3.84417109,1.002228,4.819575,0.244165,22.127754,1.65213879,-1.18483173
1779346,0.974243,-1.37529979,1.00423,2.190067,0.985812,1.23067676,1.017325,3.84265675,1.003769,6.770193,0.244141,22.125331,0.95939024,-2.60597655
1779382,0.97298,-1.6815394,1.00343,1.993455,0.984485,0.90525655,1.018671,4.18237369,1.003384,6.283504,0.244177,22.128966,1.08819845,-2.58679595
1779417,0.978805,-0.26915165,1.003427,1.992705,0.98736,1.6102928,1.015814,3.46129546,1.003757,6.754743,0.244141,22.125331,0.3824122,-1.87944445
1779455,0.971545,-2.02948385,1.006372,2.716867,0.982474,0.41209902,1.018765,4.20609835,1.001489,3.884824,0.244141,22.125331,2.30476798,-2.44158287
1779492,0.972742,-1.73924726,1.005105,2.405439,0.983972,0.77945356,1.017236,3.82019404,1.000986,3.247493,0.244141,22.125331,1.62598544,-2.51870082
1779516,0.977731,-0.52956443,1.003567,2.027224,0.982672,0.46065456,1.018051,4.02589189,1.002881,5.646174,0.246277,22.337398,1.56656944,-0.99021899
1779553,0.975699,-1.02226347,1.002731,1.821607,0.983194,0.58866462,1.018246,4.07510794,1.003418,6.325993,0.244128,22.124119,1.23294238,-1.61092809
1779575,0.972317,-1.84229701,1.003445,1.997207,0.983691,0.71054393,1.016623,3.66547897,1.003485,6.41097,0.24895,22.602786,1.28666307,-2.55284094
1779613,0.975497,-1.07124241,1.003415,1.989703,0.986322,1.35574406,1.016897,3.73463383,1.005258,8.655147,0.244141,22.125331,0.63395894,-2.42698647
1779636,0.975986,-0.95267458,1.005353,2.466224,0.983575,0.68209725,1.017834,3.97112326,1.002511,5.178798,0.240625,21.776327,1.78412675,-1.63477183
1779670,0.978247,-0.40444991,1.005807,2.578038,0.98251,0.4209273,1.020358,4.60815562,1.00253,5.201974,0.241077,21.821165,2.1571107,-0.82537721
1779715,0.977783,-0.51695599,1.002197,1.690282,0.982666,0.45918318,1.016846,3.72176194,1.002197,4.780949,0.244141,22.125331,1.23109882,-0.97613917
1779728,0.971115,-2.13374595,1.004587,2.277867,0.986264,1.34152072,1.016894,3.73387666,1.004037,7.110103,0.24773,22.481605,0.93634628,-3.47526667
1779767,0.974875,-1.22205875,1.004516,2.260607,0.985205,1.08182215,1.018506,4.14072934,1.002869,5.630723,0.244165,22.127754,1.17878485,-2.3038809
1779796,0.974078,-1.41530734,1.003049,1.899652,0.985147,1.06759881,1.016421,3.61449619,1.003412,6.318268,0.245691,22.279231,0.83205319,-2.48290615
1779833,0.974948,-1.20435844,1.004227,2.189316,0.985489,1.15146747,1.016452,3.62232028,1.001794,4.271085,0.247388,22.447674,1.03784853,-2.35582591
1779870,0.97735,-0.6219455,1.003427,1.992705,0.983908,0.76375884,1.02103,4.7777617,1.003989,7.048301,0.246423,22.35194,1.22894616,-1.38570434
1779901,0.980096,0.04387712,1.004611,2.28387,0.98389,0.7593447,1.022824,5.23054936,1.004608,7.832411,0.248901,22.597939,1.5245253,-0.71546758
1779939,0.976135,-0.91654655,1.003976,2.127781,0.983896,0.76081608,1.018735,4.19852665,1.002881,5.646174,0.246338,22.343458,1.36696492,-1.67736263
1779964,0.97139,-2.0670667,1.004788,2.327395,0.984293,0.85817239,1.018097,4.03750183,1.002927,5.704113,0.244141,22.125331,1.46922261,-2.92523909
1780010,0.975821,-0.99268213,1.004132,2.166053,0.983884,0.75787332,1.018079,4.03295881,1.001007,3.274532,0.244165,22.127754,1.40817968,-1.75055545
1780036,0.972775,-1.73124575,1.005548,2.514251,0.98493,1.0143839,1.018066,4.02967774,1.002948,5.731151,0.244128,22.124119,1.4998671,-2.74562965
1780059,0.971368,-2.07240104,1.005356,2.466975,0.983877,0.75615671,1.019174,4.30932586,1.002573,5.25605,0.244153,22.126542,1.71081829,-2.82855775
1780084,0.976501,-0.82780253,1.00368,2.05499,0.983765,0.72869095,1.020569,4.66140991,1.002127,4.692109,0.242883,22.000514,1.32629905,-1.55649348
1780117,0.972983,-1.68081199,1.00509,2.401687,0.983047,0.55261581,1.018069,4.03043491,1.002121,4.684384,0.245935,22.303468,1.84907119,-2.2334278
1780142,0.977615,-0.55769095,1.004263,2.198322,0.983664,0.70392272,1.01944,4.3764616,1.00292,5.696388,0.244251,22.136237,1.49439928,-1.26161367
1780177,0.977502,-0.58509006,1.004639,2.290624,0.983563,0.67915449,1.01962,4.4218918,1.000378,2.478834,0.247791,22.487664,1.61146951,-1.26424455
1780201,0.973407,-1.57800471,1.004581,2.276366,0.983597,0.68749231,1.017795,3.96128005,1.002292,4.90069,0.244141,22.125331,1.58887369,-2.26549702
1780239,0.97157,-2.0234221,1.002911,1.865882,0.985602,1.17917846,1.017026,3.76719214,1.000983,3.243631,0.244141,22.125331,0.68670354,-3.20260056
1780264,0.975369,-1.10227857,1.005908,2.602802,0.983545,0.67474035,1.019324,4.34718436,1.001028,3.30157,0.244153,22.126542,1.92806165,-1.77701892
1780300,0.977533,-0.57757349,1.005508,2.504496,0.983185,0.58645755,1.019455,4.38024745,1.002661,5.368066,0.244177,22.128966,1.91803845,-1.16403104
1780345,0.972974,-1.68299422,1.003433,1.994205,0.985123,1.06171329,1.016876,3.72933364,1.004623,7.851724,0.244141,22.125331,0.93249171,-2.74470751
1780369,0.972394,-1.82362682,1.004983,2.375422,0.984793,0.98078739,1.017538,3.89641582,1.003042,5.850892,0.244141,22.125331,1.39463461,-2.80441421
1780394,0.972116,-1.89103348,1.005435,2.486486,0.983514,0.66713822,1.018075,4.03194925,1.003766,6.76633,0.244153,22.126542,1.81934778,-2.5581717
1780432,0.978137,-0.43112161,1.003805,2.085757,0.982977,0.53544971,1.017844,3.97364716,1.001886,4.386963,0.24751,22.459792,1.55030729,-0.96657132
1780470,0.973715,-1.50332395,1.005005,2.380675,0.984033,0.79441259,1.019672,4.43501608,1.003256,6.121275,0.244128,22.124119,1.58626241,-2.29773654
1780503,0.97185,-1.9555305,1.005402,2.478231,0.982681,0.46286163,1.017319,3.84114241,1.00253,5.201974,0.244153,22.126542,2.01536937,-2.41839213
1780527,0.975497,-1.07124241,1.003433,1.994205,0.983237,0.59920951,1.017425,3.86789575,1.002307,4.920003,0.244141,22.125331,1.39499549,-1.67045192
1780561,0.972946,-1.68978338,1.004147,2.169805,0.983887,0.75860901,1.018085,4.03447315,1.002695,5.410555,0.244141,22.125331,1.41119599,-2.44839239
1780585,0.972125,-1.88885125,1.006485,2.744633,0.984195,0.83413985,1.018613,4.16773507,1.003354,6.244878,0.24679,22.388295,1.91049315,-2.7229911
1780620,0.976251,-0.88842003,1.004379,2.226838,0.984924,1.01291252,1.018079,4.03295881,1.002936,5.715701,0.247034,22.412531,1.21392548,-1.90133255
1780646,0.973218,-1.62383154,1.003863,2.100016,0.982272,0.36256256,1.018524,4.14527236,1.001034,3.309295,0.247217,22.430708,1.73745344,-1.9863941
1780680,0.972119,-1.89030607,1.003842,2.094763,0.98226,0.3596198,1.01849,4.1366911,1.002215,4.804125,0.240979,21.81147,1.7351432,-2.24992587
1780706,0.975433,-1.08676049,1.002502,1.765325,0.982712,0.47046376,1.019275,4.33481725,1.003421,6.329856,0.247913,22.499782,1.29486124,-1.55722425
1780730,0.973657,-1.51738721,1.005463,2.493239,0.982693,0.46580439,1.018405,4.11523795,1.002142,4.711422,0.240039,21.71816,2.02743461,-1.9831916
1780779,0.978274,-0.39790322,1.003119,1.916911,0.983456,0.65291488,1.021695,4.94560105,1.002203,4.788674,0.248987,22.606422,1.26399612,-1.0508181
1780803,0.978265,-0.40008545,1.004501,2.256855,0.983484,0.65978132,1.021341,4.85625499,1.003781,6.785644,0.244128,22.124119,1.59707368,-1.05986677
1780861,0.972204,-1.86969612,1.004248,2.194569,0.984048,0.79809104,1.017474,3.88026286,1.00213,4.695972,0.245862,22.296197,1.39647796,-2.66778716
1780947,0.973889,-1.46113417,1.004651,2.293626,0.98425,0.8476275,1.019284,4.33708876,1.002585,5.271501,0.243286,22.040503,1.4459985,-2.30876167
1781022,0.978146,-0.42893938,1.005307,2.454968,0.985367,1.12154941,1.018548,4.15132972,1.003024,5.827716,0.242688,21.981124,1.33341859,-1.55048879
1781101,0.97175,-1.9797775,1.005307,2.454968,0.985458,1.14386534,1.018899,4.23991861,1.003943,6.990362,0.244141,22.125331,1.31110266,-3.12364284
1781157,0.973984,-1.43809952,1.003955,2.122528,0.982703,0.46825669,1.020172,4.56121108,1.002353,4.977942,0.244128,22.124119,1.65427131,-1.90635621
1781205,0.97233,-1.8391449,1.004031,2.141289,0.986899,1.49724177,1.017428,3.86865292,1.003754,6.75088,0.244153,22.126542,0.64404723,-3.33638667
1781250,0.97503,-1.1844759,1.004077,2.152546,0.985553,1.16716219,1.019507,4.39337173,1.003973,7.028988,0.246375,22.347093,0.98538381,-2.35163809
1781272,0.972085,-1.89855005,1.003775,2.078253,0.983881,0.75713763,1.019311,4.34390329,1.002215,4.804125,0.244165,22.127754,1.32111537,-2.65568768
1781305,0.97363,-1.5239339,1.005514,2.505997,0.983456,0.65291488,1.019006,4.26692434,1.001221,3.544914,0.243616,22.073222,1.85308212,-2.17684878
1781351,0.975897,-0.97425441,1.003427,1.992705,0.983423,0.64482229,1.02102,4.7752378,1.00246,5.113134,0.244141,22.125331,1.34788271,-1.6190767
1781386,0.97247,-1.8051991,1.003888,2.106019,0.983884,0.75787332,1.020578,4.66368142,1.002582,5.267638,0.247437,22.452521,1.34814568,-2.56307242
1781411,0.973813,-1.47956189,1.004806,2.331898,0.983392,0.63722016,1.018817,4.21922263,1.002209,4.7964,0.244116,22.122907,1.69467784,-2.11678205
1781443,0.971799,-1.96789647,1.005221,2.433956,0.983377,0.63354171,1.018411,4.11675229,1.001511,3.911862,0.244165,22.127754,1.80041429,-2.60143818
1781477,0.978638,-0.30964414,1.004129,2.165303,0.985245,1.09163135,1.022876,5.24367364,1.001651,4.089542,0.245032,22.213793,1.07367165,-1.40127549
1781516,0.974444,-1.32656332,1.002566,1.781084,0.985968,1.26893264,1.019278,4.33557442,1.002704,5.422142,0.244116,22.122907,0.51215136,-2.59549596
1781545,0.975037,-1.18277861,1.003625,2.041482,0.984894,1.00555562,1.021405,4.87240795,1.004407,7.577478,0.244128,22.124119,1.03592638,-2.18833423
1781569,0.977753,-0.52423009,1.004025,2.139788,0.983594,0.68675662,1.020248,4.58039272,1.001004,3.270669,0.247815,22.490087,1.45303138,-1.21098671
1781593,0.97168,-1.9967504,1.003503,2.011465,0.983868,0.75394964,1.021844,4.98320716,1.004376,7.538852,0.247498,22.45858,1.25751536,-2.75070004
1781632,0.977179,-0.66340787,1.003955,2.122528,0.986301,1.35059423,1.020129,4.55035831,1.002743,5.472356,0.24895,22.602786,0.77193377,-2.0140021
1781655,0.977667,-0.54508251,1.004816,2.334149,0.982974,0.53471402,1.020776,4.71365464,1.004159,7.264607,0.245349,22.2453,1.79943498,-1.07979653
1781689,0.978491,-0.34528723,1.00527,2.445963,0.983917,0.76596591,1.022064,5.03873296,1.002603,5.294676,0.247339,22.442827,1.67999709,-1.11125314
1781727,0.974695,-1.26570335,1.002209,1.693284,0.982675,0.46139025,1.019305,4.34238895,1.001138,3.440624,0.248987,22.606422,1.23189375,-1.7270936
1781751,0.973761,-1.49217033,1.003766,2.076002,0.986832,1.48081136,1.019433,4.37469487,1.004187,7.299371,0.248584,22.566432,0.59519064,-2.97298169
1781788,0.973428,-1.57291284,1.004626,2.287622,0.984131,0.81844513,1.020959,4.75984201,1.002688,5.402829,0.244177,22.128966,1.46917687,-2.39135797
1781811,0.972824,-1.71936472,1.003882,2.104518,0.984308,0.86185084,1.0181,4.038259,1.003088,5.908831,0.244128,22.124119,1.24266716,-2.58121556
1781858,0.974719,-1.25988407,1.002814,1.841869,0.983902,0.76228746,1.018677,4.18388803,1.003424,6.333718,0.244153,22.126542,1.07958154,-2.02217153
1781884,0.974243,-1.37529979,1.004001,2.133785,0.982092,0.31842116,1.020505,4.64525695,1.002826,5.576647,0.244141,22.125331,1.81536384,-1.69372095
1781907,0.977408,-0.60788224,1.00473,2.313137,0.984314,0.86332222,1.018912,4.24319968,1.003311,6.190802,0.248572,22.56522,1.44981478,-1.47120446
1781955,0.972339,-1.83696267,1.004028,2.140539,0.983288,0.61171624,1.021713,4.95014407,1.001596,4.020015,0.241748,21.887815,1.52882276,-2.44867891
1781979,0.975323,-1.11343219,1.003607,2.03698,0.982663,0.45844749,1.019589,4.41406771,1.001285,3.626029,0.244836,22.194404,1.57853251,-1.57187968
1782019,0.974386,-1.34062658,1.00372,2.064746,0.98226,0.3596198,1.019049,4.27777711,1.002203,4.788674,0.244141,22.125331,1.7051262,-1.70024638
1782050,0.974835,-1.23175755,1.003451,1.998708,0.984466,0.90059718,1.021738,4.95645382,1.002206,4.792537,0.244128,22.124119,1.09811082,-2.13235473
1782073,0.977789,-0.51550117,1.003613,2.038481,0.982846,0.50332458,1.019968,4.50972352,1.003052,5.86248,0.247022,22.411319,1.53515642,-1.01882575
1782110,0.976938,-0.72184314,1.00473,2.313137,0.983847,0.74879981,1.021234,4.82924926,1.004376,7.538852,0.244251,22.136237,1.56433719,-1.47064295
1782144,0.973135,-1.64395655,1.003424,1.991954,0.985156,1.06980588,1.018075,4.03194925,1.004617,7.843999,0.248804,22.588245,0.92214812,-2.71376243
1782178,0.972452,-1.80956356,1.002777,1.832864,0.983807,0.73899061,1.021075,4.78911925,1.00228,4.88524,0.246729,22.382236,1.09387339,-2.54855417
1782200,0.978076,-0.44591228,1.004239,2.192318,0.983392,0.63722016,1.022583,5.16972337,1.002112,4.672796,0.245715,22.281655,1.55509784,-1.08313244
1782223,0.977463,-0.59454639,1.004358,2.221585,0.982706,0.46899238,1.021558,4.91102362,1.001285,3.626029,0.245227,22.233182,1.75259262,-1.06353877
1782262,0.972128,-1.88812384,1.003973,2.127031,0.9832,0.590136,1.019305,4.34238895,1.002881,5.646174,0.246826,22.39193,1.536895,-2.47825984
1782284,0.973825,-1.47665225,1.002582,1.784836,0.984692,0.95601916,1.021423,4.87695097,1.002664,5.371928,0.247754,22.484028,0.82881684,-2.43267141
1782324,0.974655,-1.27540215,1.003836,2.093262,0.982672,0.46065456,1.019165,4.30705435,1.00166,4.10113,0.246289,22.33861,1.63260744,-1.73605671
1782351,0.976227,-0.89423931,1.004913,2.358163,0.982706,0.46899238,1.019952,4.50568528,1.002502,5.16721,0.244141,22.125331,1.88917062,-1.36323169
1782386,0.974057,-1.42039921,1.004269,2.199822,0.983057,0.55506811,1.020871,4.73763169,1.003372,6.268054,0.247449,22.453733,1.64475389,-1.97546732
1782422,0.974069,-1.41748957,1.005813,2.579539,0.982672,0.46065456,1.021075,4.78911925,1.002215,4.804125,0.244092,22.120483,2.11888444,-1.87814413
1782459,0.974612,-1.28582836,1.00379,2.082005,0.98544,1.1394512,1.018524,4.14527236,1.002643,5.34489,0.244141,22.125331,0.9425538,-2.42527956
1782493,0.974359,-1.34717327,1.005499,2.502245,0.985339,1.11468297,1.021402,4.87165078,1.002884,5.650036,0.244128,22.124119,1.38756203,-2.46185624
1782519,0.974899,-1.21623947,1.005847,2.587793,0.98269,0.4650687,1.020102,4.54354378,1.0026,5.290814,0.244165,22.127754,2.1227243,-1.68130817
1782554,0.97518,-1.1481054,1.003412,1.988952,0.982678,0.46212594,1.020514,4.64752846,1.00296,5.746602,0.245703,22.280443,1.52682606,-1.61023134
